Datetime,Temperature
2024-02-14 20:13:36,181.0
2024-02-14 20:13:37,182.0
2024-02-14 20:13:38,183.0
2024-02-14 20:13:39,184.0
2024-02-14 20:13:40,185.0
2024-02-14 20:13:41,186.0
2024-02-14 20:13:42,187.0
2024-02-14 20:13:43,188.0
2024-02-14 20:13:44,189.0
2024-02-14 20:13:45,190.0
2024-02-14 20:13:46,191.0
2024-02-14 20:13:47,192.0
2024-02-14 20:13:48,192.0
2024-02-14 20:13:49,193.0
2024-02-14 20:13:50,194.0
2024-02-14 20:13:51,195.0
2024-02-14 20:13:52,195.0
2024-02-14 20:13:53,196.0
2024-02-14 20:13:54,197.0
2024-02-14 20:13:55,198.0
2024-02-14 20:13:56,200.0
2024-02-14 20:13:57,201.0
2024-02-14 20:13:58,202.0
2024-02-14 20:13:59,203.0
2024-02-14 20:14:00,204.0
2024-02-14 20:14:01,205.0
2024-02-14 20:14:02,206.0
2024-02-14 20:14:03,207.0
2024-02-14 20:14:04,208.0
2024-02-14 20:14:05,209.0
2024-02-14 20:14:06,209.0
2024-02-14 20:14:07,210.0
2024-02-14 20:14:08,210.0
2024-02-14 20:14:09,211.0
2024-02-14 20:14:10,212.0
2024-02-14 20:14:11,213.0
2024-02-14 20:14:12,213.0
2024-02-14 20:14:13,214.0
2024-02-14 20:14:14,214.0
2024-02-14 20:14:15,215.0
2024-02-14 20:14:16,215.0
2024-02-14 20:14:17,216.0
2024-02-14 20:14:17,216.0
2024-02-14 20:14:18,218.0
2024-02-14 20:14:19,219.0
2024-02-14 20:14:20,219.0
2024-02-14 20:14:21,220.0
2024-02-14 20:14:22,220.0
2024-02-14 20:14:23,220.0
2024-02-14 20:14:24,220.0
2024-02-14 20:14:25,220.0
2024-02-14 20:14:26,220.0
2024-02-14 20:14:27,220.0
2024-02-14 20:14:28,220.0
2024-02-14 20:14:29,219.0
2024-02-14 20:14:30,219.0
2024-02-14 20:14:31,219.0
2024-02-14 20:14:32,219.0
2024-02-14 20:14:33,219.0
2024-02-14 20:14:34,219.0
2024-02-14 20:14:35,218.0
2024-02-14 20:14:36,219.0
2024-02-14 20:14:37,219.0
2024-02-14 20:14:38,219.0
2024-02-14 20:14:39,219.0
2024-02-14 20:14:40,218.0
2024-02-14 20:14:41,218.0
2024-02-14 20:14:42,218.0
2024-02-14 20:14:43,217.0
2024-02-14 20:14:44,217.0
2024-02-14 20:14:45,217.0
2024-02-14 20:14:46,217.0
2024-02-14 20:14:47,217.0
2024-02-14 20:14:48,216.0
2024-02-14 20:14:49,216.0
2024-02-14 20:14:50,216.0
2024-02-14 20:14:51,216.0
2024-02-14 20:14:52,216.0
2024-02-14 20:14:53,215.0
2024-02-14 20:14:54,215.0
2024-02-14 20:14:55,214.0
2024-02-14 20:14:56,214.0
2024-02-14 20:14:57,214.0
2024-02-14 20:14:58,214.0
2024-02-14 20:14:59,213.0
2024-02-14 20:15:00,213.0
2024-02-14 20:15:01,213.0
2024-02-14 20:15:02,212.0
2024-02-14 20:15:03,212.0
2024-02-14 20:15:04,212.0
2024-02-14 20:15:05,212.0
2024-02-14 20:15:06,212.0
2024-02-14 20:15:07,212.0
2024-02-14 20:15:08,212.0
2024-02-14 20:15:09,211.0
2024-02-14 20:15:10,211.0
2024-02-14 20:15:11,211.0
2024-02-14 20:15:12,210.0
2024-02-14 20:15:13,210.0
2024-02-14 20:15:14,209.0
2024-02-14 20:15:15,209.0
2024-02-14 20:15:16,209.0
2024-02-14 20:15:17,209.0
2024-02-14 20:15:17,209.0
2024-02-14 20:15:18,208.0
2024-02-14 20:15:19,208.0
2024-02-14 20:15:20,208.0
2024-02-14 20:15:21,208.0
2024-02-14 20:15:22,208.0
2024-02-14 20:15:23,208.0
2024-02-14 20:15:24,208.0
2024-02-14 20:15:25,208.0
2024-02-14 20:15:26,207.0
2024-02-14 20:15:27,207.0
2024-02-14 20:15:28,207.0
2024-02-14 20:15:29,206.0
2024-02-14 20:15:30,206.0
2024-02-14 20:15:31,205.0
2024-02-14 20:15:32,205.0
2024-02-14 20:15:33,205.0
2024-02-14 20:15:34,204.0
2024-02-14 20:15:35,204.0
2024-02-14 20:15:36,203.0
2024-02-14 20:15:37,203.0
2024-02-14 20:15:38,203.0
2024-02-14 20:15:39,202.0
2024-02-14 20:15:40,202.0
2024-02-14 20:15:41,201.0
2024-02-14 20:15:42,201.0
2024-02-14 20:15:43,200.0
2024-02-14 20:15:44,200.0
2024-02-14 20:15:45,200.0
2024-02-14 20:15:46,199.0
2024-02-14 20:15:47,199.0
2024-02-14 20:15:48,198.0
2024-02-14 20:15:49,198.0
2024-02-14 20:15:50,197.0
2024-02-14 20:15:51,197.0
2024-02-14 20:15:52,196.0
2024-02-14 20:15:53,196.0
2024-02-14 20:15:54,195.0
2024-02-14 20:15:55,195.0
2024-02-14 20:15:56,194.0
2024-02-14 20:15:57,194.0
2024-02-14 20:15:58,193.0
2024-02-14 20:15:59,193.0
2024-02-14 20:16:00,192.0
2024-02-14 20:16:01,192.0
2024-02-14 20:16:02,192.0
2024-02-14 20:16:03,191.0
2024-02-14 20:16:04,191.0
2024-02-14 20:16:05,190.0
2024-02-14 20:16:06,190.0
2024-02-14 20:16:07,189.0
2024-02-14 20:16:08,189.0
2024-02-14 20:16:09,188.0
2024-02-14 20:16:10,188.0
2024-02-14 20:16:11,188.0
2024-02-14 20:16:12,187.0
2024-02-14 20:16:13,187.0
2024-02-14 20:16:14,186.0
2024-02-14 20:16:15,186.0
2024-02-14 20:16:16,185.0
2024-02-14 20:16:17,185.0
2024-02-14 20:16:18,184.0
2024-02-14 20:16:19,184.0
2024-02-14 20:16:20,184.0
2024-02-14 20:16:21,183.0
2024-02-14 20:16:22,183.0
2024-02-14 20:16:23,182.0
2024-02-14 20:16:24,182.0
2024-02-14 20:16:25,181.0
2024-02-14 20:16:26,181.0
2024-02-14 20:16:27,181.0
2024-02-14 20:16:28,180.0
2024-02-14 20:16:29,180.0
2024-02-14 20:16:30,179.0
2024-02-14 20:16:31,179.0
2024-02-14 20:16:32,179.0
2024-02-14 20:16:33,178.0
2024-02-14 20:16:34,178.0
2024-02-14 20:16:35,177.0
2024-02-14 20:16:36,177.0
2024-02-14 20:16:37,177.0
2024-02-14 20:16:38,176.0
2024-02-14 20:16:39,176.0
2024-02-14 20:16:40,175.0
2024-02-14 20:16:41,175.0
2024-02-14 20:16:42,175.0
2024-02-14 20:16:43,174.0
2024-02-14 20:16:44,174.0
2024-02-14 20:16:45,174.0
2024-02-14 20:16:46,173.0
2024-02-14 20:16:47,173.0
2024-02-14 20:16:48,172.0
2024-02-14 20:16:49,172.0
2024-02-14 20:16:50,172.0
2024-02-14 20:16:51,171.0
2024-02-14 20:16:52,171.0
2024-02-14 20:16:53,170.0
2024-02-14 20:16:54,170.0
2024-02-14 20:16:55,170.0
2024-02-14 20:16:56,169.0
2024-02-14 20:16:57,169.0
2024-02-14 20:16:58,169.0
2024-02-14 20:16:59,168.0
2024-02-14 20:17:00,168.0
2024-02-14 20:17:01,168.0
2024-02-14 20:17:02,167.0
2024-02-14 20:17:03,167.0
2024-02-14 20:17:04,167.0
2024-02-14 20:17:05,166.0
2024-02-14 20:17:06,166.0
2024-02-14 20:17:07,166.0
2024-02-14 20:17:08,165.0
2024-02-14 20:17:09,165.0
2024-02-14 20:17:10,164.0
2024-02-14 20:17:11,164.0
2024-02-14 20:17:12,164.0
2024-02-14 20:17:13,163.0
2024-02-14 20:17:14,163.0
2024-02-14 20:17:15,163.0
2024-02-14 20:17:16,163.0
2024-02-14 20:17:17,162.0
2024-02-14 20:17:18,162.0
2024-02-14 20:17:19,162.0
2024-02-14 20:17:20,161.0
2024-02-14 20:17:21,161.0
2024-02-14 20:17:22,161.0
2024-02-14 20:17:23,160.0
2024-02-14 20:17:24,160.0
2024-02-14 20:17:25,160.0
2024-02-14 20:17:26,159.0
2024-02-14 20:17:27,159.0
2024-02-14 20:17:28,159.0
2024-02-14 20:17:29,158.0
2024-02-14 20:17:30,158.0
2024-02-14 20:17:31,158.0
2024-02-14 20:17:32,157.0
2024-02-14 20:17:33,157.0
2024-02-14 20:17:34,157.0
2024-02-14 20:17:35,157.0
2024-02-14 20:17:36,156.0
2024-02-14 20:17:37,156.0
2024-02-14 20:17:38,156.0
2024-02-14 20:17:39,155.0
2024-02-14 20:17:40,155.0
2024-02-14 20:17:41,155.0
2024-02-14 20:17:42,154.0
2024-02-14 20:17:43,154.0
2024-02-14 20:17:44,154.0
2024-02-14 20:17:45,153.0
2024-02-14 20:17:46,153.0
2024-02-14 20:17:47,153.0
2024-02-14 20:17:48,153.0
2024-02-14 20:17:49,152.0
2024-02-14 20:17:50,152.0
2024-02-14 20:17:51,152.0
2024-02-14 20:17:52,151.0
2024-02-14 20:17:53,151.0
2024-02-14 20:17:54,151.0
2024-02-14 20:17:55,151.0
2024-02-14 20:17:56,150.0
2024-02-14 20:17:57,150.0
2024-02-14 20:17:58,150.0
2024-02-14 20:17:59,150.0
2024-02-14 20:18:00,149.0
2024-02-14 20:18:01,149.0
2024-02-14 20:18:02,149.0
2024-02-14 20:18:03,148.0
2024-02-14 20:18:04,148.0
2024-02-14 20:18:05,148.0
2024-02-14 20:18:06,148.0
2024-02-14 20:18:07,147.0
2024-02-14 20:18:08,147.0
2024-02-14 20:18:09,147.0
2024-02-14 20:18:10,146.0
2024-02-14 20:18:11,146.0
2024-02-14 20:18:12,146.0
2024-02-14 20:18:13,146.0
2024-02-14 20:18:14,145.0
2024-02-14 20:18:15,145.0
2024-02-14 20:18:16,145.0
2024-02-14 20:18:17,145.0
2024-02-14 20:18:18,144.0
2024-02-14 20:18:19,144.0
2024-02-14 20:18:20,144.0
2024-02-14 20:18:21,144.0
2024-02-14 20:18:22,143.0
2024-02-14 20:18:23,143.0
2024-02-14 20:18:24,143.0
2024-02-14 20:18:25,142.0
2024-02-14 20:18:26,142.0
2024-02-14 20:18:27,142.0
2024-02-14 20:18:28,142.0
2024-02-14 20:18:29,141.0
2024-02-14 20:18:30,141.0
2024-02-14 20:18:31,141.0
2024-02-14 20:18:32,141.0
2024-02-14 20:18:33,140.0
2024-02-14 20:18:34,140.0
2024-02-14 20:18:35,140.0
2024-02-14 20:18:36,140.0
2024-02-14 20:18:37,139.0
2024-02-14 20:18:38,139.0
2024-02-14 20:18:39,139.0
2024-02-14 20:18:40,139.0
2024-02-14 20:18:41,138.0
2024-02-14 20:18:42,138.0
2024-02-14 20:18:43,138.0
2024-02-14 20:18:44,138.0
2024-02-14 20:18:45,138.0
2024-02-14 20:18:46,137.0
2024-02-14 20:18:47,137.0
2024-02-14 20:18:48,137.0
2024-02-14 20:18:49,137.0
2024-02-14 20:18:50,136.0
2024-02-14 20:18:51,136.0
2024-02-14 20:18:52,136.0
2024-02-14 20:18:53,136.0
2024-02-14 20:18:54,135.0
2024-02-14 20:18:55,135.0
2024-02-14 20:18:56,135.0
2024-02-14 20:18:57,135.0
2024-02-14 20:18:58,134.0
2024-02-14 20:18:59,134.0
2024-02-14 20:19:00,134.0
2024-02-14 20:19:01,134.0
2024-02-14 20:19:02,134.0
2024-02-14 20:19:03,133.0
2024-02-14 20:19:04,133.0
2024-02-14 20:19:05,133.0
2024-02-14 20:19:06,133.0
2024-02-14 20:19:07,132.0
2024-02-14 20:19:08,132.0
2024-02-14 20:19:09,132.0
2024-02-14 20:19:10,132.0
2024-02-14 20:19:11,131.0
2024-02-14 20:19:12,131.0
2024-02-14 20:19:13,131.0
2024-02-14 20:19:14,131.0
2024-02-14 20:19:15,131.0
2024-02-14 20:19:16,130.0
2024-02-14 20:19:17,130.0
2024-02-14 20:19:18,130.0
2024-02-14 20:19:19,130.0
2024-02-14 20:19:20,129.0
2024-02-14 20:19:21,129.0
2024-02-14 20:19:22,129.0
2024-02-14 20:19:23,129.0
2024-02-14 20:19:24,129.0
2024-02-14 20:19:25,128.0
2024-02-14 20:19:26,128.0
2024-02-14 20:19:27,128.0
2024-02-14 20:19:28,128.0
2024-02-14 20:19:29,128.0
2024-02-14 20:19:30,127.0
2024-02-14 20:19:31,127.0
2024-02-14 20:19:32,127.0
2024-02-14 20:19:33,127.0
2024-02-14 20:19:34,127.0
2024-02-14 20:19:35,126.0
2024-02-14 20:19:36,126.0
2024-02-14 20:19:37,126.0
2024-02-14 20:19:38,126.0
2024-02-14 20:19:39,126.0
2024-02-14 20:19:40,125.0
2024-02-14 20:19:41,125.0
2024-02-14 20:19:42,125.0
2024-02-14 20:19:43,125.0
2024-02-14 20:19:44,124.0
2024-02-14 20:19:45,124.0
2024-02-14 20:19:46,124.0
2024-02-14 20:19:47,124.0
2024-02-14 20:19:48,124.0
2024-02-14 20:19:49,124.0
2024-02-14 20:19:50,123.0
2024-02-14 20:19:51,123.0
2024-02-14 20:19:52,123.0
2024-02-14 20:19:53,123.0
2024-02-14 20:19:54,123.0
2024-02-14 20:19:55,122.0
2024-02-14 20:19:56,122.0
2024-02-14 20:19:57,122.0
2024-02-14 20:19:58,122.0
2024-02-14 20:19:59,122.0
2024-02-14 20:20:00,121.0
2024-02-14 20:20:01,121.0
2024-02-14 20:20:02,121.0
2024-02-14 20:20:03,121.0
2024-02-14 20:20:04,121.0
2024-02-14 20:20:05,121.0
2024-02-14 20:20:06,120.0
2024-02-14 20:20:07,120.0
2024-02-14 20:20:08,120.0
2024-02-14 20:20:09,120.0
2024-02-14 20:20:10,120.0
2024-02-14 20:20:11,119.0
2024-02-14 20:20:12,119.0
2024-02-14 20:20:13,119.0
2024-02-14 20:20:14,119.0
2024-02-14 20:20:15,119.0
2024-02-14 20:20:16,119.0
2024-02-14 20:20:17,118.0
2024-02-14 20:20:18,118.0
2024-02-14 20:20:19,118.0
2024-02-14 20:20:20,118.0
2024-02-14 20:20:21,118.0
2024-02-14 20:20:22,117.0
2024-02-14 20:20:23,117.0
2024-02-14 20:20:24,117.0
2024-02-14 20:20:25,117.0
2024-02-14 20:20:26,117.0
2024-02-14 20:20:27,117.0
2024-02-14 20:20:28,116.0
2024-02-14 20:20:29,116.0
2024-02-14 20:20:30,116.0
2024-02-14 20:20:31,116.0
2024-02-14 20:20:32,116.0
2024-02-14 20:20:33,116.0
2024-02-14 20:20:34,115.0
2024-02-14 20:20:35,115.0
2024-02-14 20:20:36,115.0
2024-02-14 20:20:37,115.0
2024-02-14 20:20:38,115.0
2024-02-14 20:20:39,114.0
2024-02-14 20:20:40,114.0
2024-02-14 20:20:41,114.0
2024-02-14 20:20:42,114.0
2024-02-14 20:20:43,114.0
2024-02-14 20:20:44,114.0
2024-02-14 20:20:45,113.0
2024-02-14 20:20:46,113.0
2024-02-14 20:20:47,113.0
2024-02-14 20:20:48,113.0
2024-02-14 20:20:49,113.0
2024-02-14 20:20:50,113.0
2024-02-14 20:20:51,113.0
2024-02-14 20:20:52,113.0
2024-02-14 20:20:53,112.0
2024-02-14 20:20:54,112.0
2024-02-14 20:20:55,112.0
2024-02-14 20:20:56,112.0
2024-02-14 20:20:57,112.0
2024-02-14 20:20:58,112.0
2024-02-14 20:20:59,111.0
2024-02-14 20:21:00,111.0
2024-02-14 20:21:01,111.0
2024-02-14 20:21:02,111.0
2024-02-14 20:21:03,111.0
2024-02-14 20:21:04,111.0
2024-02-14 20:21:05,110.0
2024-02-14 20:21:06,110.0
2024-02-14 20:21:07,110.0
2024-02-14 20:21:08,110.0
2024-02-14 20:21:09,110.0
2024-02-14 20:21:10,109.0
2024-02-14 20:21:11,109.0
2024-02-14 20:21:12,109.0
2024-02-14 20:21:13,109.0
2024-02-14 20:21:14,109.0
2024-02-14 20:21:15,109.0
2024-02-14 20:21:16,109.0
2024-02-14 20:21:17,109.0
2024-02-14 20:21:18,108.0
2024-02-14 20:21:19,108.0
2024-02-14 20:21:20,108.0
2024-02-14 20:21:21,108.0
2024-02-14 20:21:22,108.0
2024-02-14 20:21:23,108.0
2024-02-14 20:21:24,108.0
2024-02-14 20:21:25,107.0
2024-02-14 20:21:26,107.0
2024-02-14 20:21:27,107.0
2024-02-14 20:21:28,107.0
2024-02-14 20:21:29,107.0
2024-02-14 20:21:30,106.0
2024-02-14 20:21:31,107.0
2024-02-14 20:21:32,106.0
2024-02-14 20:21:33,106.0
2024-02-14 20:21:34,106.0
2024-02-14 20:21:35,106.0
2024-02-14 20:21:36,106.0
2024-02-14 20:21:37,106.0
2024-02-14 20:21:38,106.0
2024-02-14 20:21:39,105.0
2024-02-14 20:21:40,105.0
2024-02-14 20:21:41,105.0
2024-02-14 20:21:42,105.0
2024-02-14 20:21:43,105.0
2024-02-14 20:21:44,105.0
2024-02-14 20:21:45,105.0
2024-02-14 20:21:46,104.0
2024-02-14 20:21:47,104.0
2024-02-14 20:21:48,104.0
2024-02-14 20:21:49,104.0
2024-02-14 20:21:50,104.0
2024-02-14 20:21:51,104.0
2024-02-14 20:21:52,104.0
2024-02-14 20:21:53,103.0
2024-02-14 20:21:54,103.0
2024-02-14 20:21:55,103.0
2024-02-14 20:21:56,103.0
2024-02-14 20:21:57,103.0
2024-02-14 20:21:58,103.0
2024-02-14 20:21:59,102.0
2024-02-14 20:22:00,102.0
2024-02-14 20:22:01,102.0
2024-02-14 20:22:02,102.0
2024-02-14 20:22:03,102.0
2024-02-14 20:22:04,102.0
2024-02-14 20:22:05,102.0
2024-02-14 20:22:06,102.0
2024-02-14 20:22:07,101.0
2024-02-14 20:22:08,101.0
2024-02-14 20:22:09,101.0
2024-02-14 20:22:10,101.0
2024-02-14 20:22:11,101.0
2024-02-14 20:22:12,101.0
2024-02-14 20:22:13,101.0
2024-02-14 20:22:14,101.0
2024-02-14 20:22:15,100.0
2024-02-14 20:22:16,100.0
2024-02-14 20:22:17,100.0
2024-02-14 20:22:18,100.0
2024-02-14 20:22:19,100.0
2024-02-14 20:22:20,100.0
2024-02-14 20:22:21,100.0
2024-02-14 20:22:22,100.0
2024-02-14 20:22:23,99.0
2024-02-14 20:22:24,99.0
2024-02-14 20:22:25,99.0
2024-02-14 20:22:26,99.0
2024-02-14 20:22:27,99.0
2024-02-14 20:22:28,99.0
2024-02-14 20:22:29,99.0
2024-02-14 20:22:30,99.0
2024-02-14 20:22:31,98.0
2024-02-14 20:22:32,98.0
2024-02-14 20:22:33,98.0
2024-02-14 20:22:34,98.0
2024-02-14 20:22:35,98.0
2024-02-14 20:22:36,98.0
2024-02-14 20:22:37,98.0
2024-02-14 20:22:38,98.0
2024-02-14 20:22:39,97.0
2024-02-14 20:22:40,97.0
2024-02-14 20:22:41,97.0
2024-02-14 20:22:42,97.0
2024-02-14 20:22:43,97.0
2024-02-14 20:22:44,97.0
2024-02-14 20:22:45,97.0
2024-02-14 20:22:46,96.0
2024-02-14 20:22:47,96.0
2024-02-14 20:22:48,96.0
2024-02-14 20:22:49,96.0
2024-02-14 20:22:50,96.0
2024-02-14 20:22:51,96.0
2024-02-14 20:22:52,96.0
2024-02-14 20:22:53,96.0
2024-02-14 20:22:54,96.0
2024-02-14 20:22:55,95.0
2024-02-14 20:22:56,95.0
2024-02-14 20:22:57,95.0
2024-02-14 20:22:58,95.0
2024-02-14 20:22:59,95.0
2024-02-14 20:23:00,95.0
2024-02-14 20:23:01,95.0
2024-02-14 20:23:02,95.0
2024-02-14 20:23:03,95.0
2024-02-14 20:23:04,94.0
2024-02-14 20:23:05,94.0
2024-02-14 20:23:06,94.0
2024-02-14 20:23:07,94.0
2024-02-14 20:23:08,94.0
2024-02-14 20:23:09,94.0
2024-02-14 20:23:10,94.0
2024-02-14 20:23:11,94.0
2024-02-14 20:23:12,94.0
2024-02-14 20:23:13,93.0
2024-02-14 20:23:14,93.0
2024-02-14 20:23:15,93.0
2024-02-14 20:23:16,93.0
2024-02-14 20:23:17,93.0
2024-02-14 20:23:18,93.0
2024-02-14 20:23:19,93.0
2024-02-14 20:23:20,93.0
2024-02-14 20:23:21,93.0
2024-02-14 20:23:22,92.0
2024-02-14 20:23:23,92.0
2024-02-14 20:23:24,92.0
2024-02-14 20:23:25,92.0
2024-02-14 20:23:26,92.0
2024-02-14 20:23:27,92.0
2024-02-14 20:23:28,92.0
2024-02-14 20:23:29,92.0
2024-02-14 20:23:30,92.0
2024-02-14 20:23:31,91.0
2024-02-14 20:23:32,91.0
2024-02-14 20:23:33,91.0
2024-02-14 20:23:34,91.0
2024-02-14 20:23:35,91.0
2024-02-14 20:23:36,91.0
2024-02-14 20:23:37,91.0
2024-02-14 20:23:38,91.0
2024-02-14 20:23:39,91.0
2024-02-14 20:23:40,91.0
2024-02-14 20:23:41,90.0
2024-02-14 20:23:42,90.0
2024-02-14 20:23:43,90.0
2024-02-14 20:23:44,90.0
2024-02-14 20:23:45,90.0
2024-02-14 20:23:46,90.0
2024-02-14 20:23:47,90.0
2024-02-14 20:23:48,90.0
2024-02-14 20:23:49,90.0
2024-02-14 20:23:50,89.0
2024-02-14 20:23:51,89.0
2024-02-14 20:23:52,89.0
2024-02-14 20:23:53,89.0
2024-02-14 20:23:54,89.0
2024-02-14 20:23:55,89.0
2024-02-14 20:23:56,89.0
2024-02-14 20:23:57,89.0
2024-02-14 20:23:58,89.0
2024-02-14 20:23:59,88.0
2024-02-14 20:24:00,88.0
2024-02-14 20:24:01,88.0
2024-02-14 20:24:02,88.0
2024-02-14 20:24:03,88.0
2024-02-14 20:24:04,88.0
2024-02-14 20:24:05,88.0
2024-02-14 20:24:06,88.0
2024-02-14 20:24:07,88.0
2024-02-14 20:24:08,88.0
2024-02-14 20:24:09,88.0
2024-02-14 20:24:10,87.0
2024-02-14 20:24:11,87.0
2024-02-14 20:24:12,87.0
2024-02-14 20:24:13,87.0
2024-02-14 20:24:14,87.0
2024-02-14 20:24:15,87.0
2024-02-14 20:24:16,87.0
2024-02-14 20:24:17,87.0
2024-02-14 20:24:18,87.0
2024-02-14 20:24:19,87.0
2024-02-14 20:24:20,86.0
2024-02-14 20:24:21,86.0
2024-02-14 20:24:22,86.0
2024-02-14 20:24:23,86.0
2024-02-14 20:24:24,86.0
2024-02-14 20:24:25,86.0
2024-02-14 20:24:26,86.0
2024-02-14 20:24:27,86.0
2024-02-14 20:24:28,86.0
2024-02-14 20:24:29,86.0
2024-02-14 20:24:30,85.0
2024-02-14 20:24:31,85.0
2024-02-14 20:24:32,85.0
2024-02-14 20:24:33,85.0
2024-02-14 20:24:34,85.0
2024-02-14 20:24:35,85.0
2024-02-14 20:24:36,85.0
2024-02-14 20:24:37,85.0
2024-02-14 20:24:38,85.0
