Datetime,Temperature
2024-02-15 13:31:03,86.0
2024-02-15 13:31:04,87.0
2024-02-15 13:31:05,88.0
2024-02-15 13:31:06,90.0
2024-02-15 13:31:07,91.0
2024-02-15 13:31:08,92.0
2024-02-15 13:31:09,93.0
2024-02-15 13:31:10,94.0
2024-02-15 13:31:11,95.0
2024-02-15 13:31:12,96.0
2024-02-15 13:31:13,96.0
2024-02-15 13:31:14,97.0
2024-02-15 13:31:15,98.0
2024-02-15 13:31:16,99.0
2024-02-15 13:31:17,101.0
2024-02-15 13:31:18,102.0
2024-02-15 13:31:19,103.0
2024-02-15 13:31:20,104.0
2024-02-15 13:31:21,105.0
2024-02-15 13:31:22,107.0
2024-02-15 13:31:23,108.0
2024-02-15 13:31:24,109.0
2024-02-15 13:31:25,110.0
2024-02-15 13:31:26,111.0
2024-02-15 13:31:27,111.0
2024-02-15 13:31:28,112.0
2024-02-15 13:31:29,113.0
2024-02-15 13:31:30,115.0
2024-02-15 13:31:31,116.0
2024-02-15 13:31:32,117.0
2024-02-15 13:31:33,118.0
2024-02-15 13:31:34,119.0
2024-02-15 13:31:35,120.0
2024-02-15 13:31:36,122.0
2024-02-15 13:31:37,122.0
2024-02-15 13:31:38,123.0
2024-02-15 13:31:39,124.0
2024-02-15 13:31:40,125.0
2024-02-15 13:31:41,126.0
2024-02-15 13:31:42,127.0
2024-02-15 13:31:43,128.0
2024-02-15 13:31:44,129.0
2024-02-15 13:31:45,130.0
2024-02-15 13:31:46,131.0
2024-02-15 13:31:47,132.0
2024-02-15 13:31:48,133.0
2024-02-15 13:31:49,134.0
2024-02-15 13:31:50,135.0
2024-02-15 13:31:51,136.0
2024-02-15 13:31:52,137.0
2024-02-15 13:31:53,138.0
2024-02-15 13:31:54,139.0
2024-02-15 13:31:55,140.0
2024-02-15 13:31:56,141.0
2024-02-15 13:31:57,142.0
2024-02-15 13:31:58,143.0
2024-02-15 13:31:59,143.0
2024-02-15 13:31:59,145.0
2024-02-15 13:32:00,146.0
2024-02-15 13:32:01,146.0
2024-02-15 13:32:02,146.0
2024-02-15 13:32:03,146.0
2024-02-15 13:32:04,146.0
2024-02-15 13:32:05,145.0
2024-02-15 13:32:06,145.0
2024-02-15 13:32:07,145.0
2024-02-15 13:32:08,145.0
2024-02-15 13:32:09,144.0
2024-02-15 13:32:10,144.0
2024-02-15 13:32:11,144.0
2024-02-15 13:32:12,143.0
2024-02-15 13:32:13,143.0
2024-02-15 13:32:14,143.0
2024-02-15 13:32:15,143.0
2024-02-15 13:32:16,143.0
2024-02-15 13:32:17,143.0
2024-02-15 13:32:18,142.0
2024-02-15 13:32:19,142.0
2024-02-15 13:32:20,143.0
2024-02-15 13:32:21,142.0
2024-02-15 13:32:22,142.0
2024-02-15 13:32:23,143.0
2024-02-15 13:32:24,142.0
2024-02-15 13:32:25,142.0
2024-02-15 13:32:26,142.0
2024-02-15 13:32:27,142.0
2024-02-15 13:32:28,143.0
2024-02-15 13:32:29,143.0
2024-02-15 13:32:30,143.0
2024-02-15 13:32:31,142.0
2024-02-15 13:32:32,143.0
2024-02-15 13:32:33,143.0
2024-02-15 13:32:34,143.0
2024-02-15 13:32:35,143.0
2024-02-15 13:32:36,142.0
2024-02-15 13:32:37,142.0
2024-02-15 13:32:38,143.0
2024-02-15 13:32:39,142.0
2024-02-15 13:32:40,142.0
2024-02-15 13:32:41,142.0
2024-02-15 13:32:42,142.0
2024-02-15 13:32:43,142.0
2024-02-15 13:32:44,142.0
2024-02-15 13:32:45,142.0
2024-02-15 13:32:46,142.0
2024-02-15 13:32:47,143.0
2024-02-15 13:32:48,144.0
2024-02-15 13:32:49,143.0
2024-02-15 13:32:50,143.0
2024-02-15 13:32:51,143.0
2024-02-15 13:32:52,143.0
2024-02-15 13:32:53,143.0
2024-02-15 13:32:54,143.0
2024-02-15 13:32:55,143.0
2024-02-15 13:32:56,143.0
2024-02-15 13:32:57,143.0
2024-02-15 13:32:58,143.0
2024-02-15 13:32:59,142.0
2024-02-15 13:33:00,143.0
2024-02-15 13:33:01,143.0
2024-02-15 13:33:02,143.0
2024-02-15 13:33:03,143.0
2024-02-15 13:33:04,143.0
2024-02-15 13:33:05,143.0
2024-02-15 13:33:06,143.0
2024-02-15 13:33:07,143.0
2024-02-15 13:33:08,143.0
2024-02-15 13:33:09,143.0
2024-02-15 13:33:10,143.0
2024-02-15 13:33:11,143.0
2024-02-15 13:33:12,143.0
2024-02-15 13:33:13,143.0
2024-02-15 13:33:14,143.0
2024-02-15 13:33:15,144.0
2024-02-15 13:33:16,144.0
2024-02-15 13:33:17,144.0
2024-02-15 13:33:18,144.0
2024-02-15 13:33:19,143.0
2024-02-15 13:33:20,143.0
2024-02-15 13:33:21,143.0
2024-02-15 13:33:22,143.0
2024-02-15 13:33:23,143.0
2024-02-15 13:33:24,143.0
2024-02-15 13:33:25,143.0
2024-02-15 13:33:26,143.0
2024-02-15 13:33:27,143.0
2024-02-15 13:33:28,143.0
2024-02-15 13:33:28,143.0
2024-02-15 13:33:29,142.0
2024-02-15 13:33:30,142.0
2024-02-15 13:33:31,142.0
2024-02-15 13:33:32,143.0
2024-02-15 13:33:33,144.0
2024-02-15 13:33:34,144.0
2024-02-15 13:33:35,145.0
2024-02-15 13:33:36,146.0
2024-02-15 13:33:37,146.0
2024-02-15 13:33:38,147.0
2024-02-15 13:33:39,148.0
2024-02-15 13:33:40,149.0
2024-02-15 13:33:41,150.0
2024-02-15 13:33:42,151.0
2024-02-15 13:33:43,152.0
2024-02-15 13:33:44,152.0
2024-02-15 13:33:45,153.0
2024-02-15 13:33:46,154.0
2024-02-15 13:33:47,155.0
2024-02-15 13:33:48,155.0
2024-02-15 13:33:49,156.0
2024-02-15 13:33:50,156.0
2024-02-15 13:33:51,157.0
2024-02-15 13:33:52,158.0
2024-02-15 13:33:53,158.0
2024-02-15 13:33:54,159.0
2024-02-15 13:33:55,161.0
2024-02-15 13:33:56,161.0
2024-02-15 13:33:57,162.0
2024-02-15 13:33:58,163.0
2024-02-15 13:33:59,164.0
2024-02-15 13:34:00,164.0
2024-02-15 13:34:01,165.0
2024-02-15 13:34:02,166.0
2024-02-15 13:34:03,166.0
2024-02-15 13:34:04,167.0
2024-02-15 13:34:05,168.0
2024-02-15 13:34:06,169.0
2024-02-15 13:34:07,170.0
2024-02-15 13:34:08,171.0
2024-02-15 13:34:09,172.0
2024-02-15 13:34:10,173.0
2024-02-15 13:34:11,174.0
2024-02-15 13:34:12,174.0
2024-02-15 13:34:13,174.0
2024-02-15 13:34:14,175.0
2024-02-15 13:34:15,176.0
2024-02-15 13:34:16,176.0
2024-02-15 13:34:17,177.0
2024-02-15 13:34:18,178.0
2024-02-15 13:34:19,178.0
2024-02-15 13:34:20,178.0
2024-02-15 13:34:21,179.0
2024-02-15 13:34:22,180.0
2024-02-15 13:34:23,180.0
2024-02-15 13:34:24,181.0
2024-02-15 13:34:25,182.0
2024-02-15 13:34:26,182.0
2024-02-15 13:34:27,183.0
2024-02-15 13:34:28,183.0
2024-02-15 13:34:29,184.0
2024-02-15 13:34:30,185.0
2024-02-15 13:34:31,185.0
2024-02-15 13:34:32,186.0
2024-02-15 13:34:33,187.0
2024-02-15 13:34:34,187.0
2024-02-15 13:34:35,188.0
2024-02-15 13:34:36,189.0
2024-02-15 13:34:37,190.0
2024-02-15 13:34:38,191.0
2024-02-15 13:34:39,191.0
2024-02-15 13:34:40,192.0
2024-02-15 13:34:41,193.0
2024-02-15 13:34:42,193.0
2024-02-15 13:34:43,193.0
2024-02-15 13:34:44,193.0
2024-02-15 13:34:45,194.0
2024-02-15 13:34:46,194.0
2024-02-15 13:34:47,194.0
2024-02-15 13:34:48,195.0
2024-02-15 13:34:49,195.0
2024-02-15 13:34:50,196.0
2024-02-15 13:34:51,197.0
2024-02-15 13:34:52,197.0
2024-02-15 13:34:53,198.0
2024-02-15 13:34:54,199.0
2024-02-15 13:34:55,199.0
2024-02-15 13:34:56,199.0
2024-02-15 13:34:57,200.0
2024-02-15 13:34:58,200.0
2024-02-15 13:34:59,200.0
2024-02-15 13:35:00,201.0
2024-02-15 13:35:01,202.0
2024-02-15 13:35:02,202.0
2024-02-15 13:35:03,202.0
2024-02-15 13:35:04,202.0
2024-02-15 13:35:05,203.0
2024-02-15 13:35:06,203.0
2024-02-15 13:35:07,203.0
2024-02-15 13:35:08,203.0
2024-02-15 13:35:09,203.0
2024-02-15 13:35:10,204.0
2024-02-15 13:35:11,204.0
2024-02-15 13:35:12,205.0
2024-02-15 13:35:13,206.0
2024-02-15 13:35:14,206.0
2024-02-15 13:35:15,207.0
2024-02-15 13:35:16,208.0
2024-02-15 13:35:17,208.0
2024-02-15 13:35:18,208.0
2024-02-15 13:35:19,208.0
2024-02-15 13:35:20,209.0
2024-02-15 13:35:21,210.0
2024-02-15 13:35:22,211.0
2024-02-15 13:35:23,211.0
2024-02-15 13:35:24,211.0
2024-02-15 13:35:25,211.0
2024-02-15 13:35:26,212.0
2024-02-15 13:35:27,212.0
2024-02-15 13:35:28,213.0
2024-02-15 13:35:29,214.0
2024-02-15 13:35:30,214.0
2024-02-15 13:35:32,214.0
2024-02-15 13:35:32,214.0
2024-02-15 13:35:33,215.0
2024-02-15 13:35:34,215.0
2024-02-15 13:35:36,215.0
2024-02-15 13:35:36,215.0
2024-02-15 13:35:38,215.0
2024-02-15 13:35:39,215.0
2024-02-15 13:35:40,216.0
2024-02-15 13:35:41,216.0
2024-02-15 13:35:42,216.0
2024-02-15 13:35:43,216.0
2024-02-15 13:35:44,216.0
2024-02-15 13:35:45,216.0
2024-02-15 13:35:45,216.0
2024-02-15 13:35:45,218.0
2024-02-15 13:35:47,218.0
2024-02-15 13:35:48,218.0
2024-02-15 13:35:49,218.0
2024-02-15 13:35:50,218.0
2024-02-15 13:35:51,218.0
2024-02-15 13:35:52,218.0
2024-02-15 13:35:53,217.0
2024-02-15 13:35:54,217.0
2024-02-15 13:35:55,217.0
2024-02-15 13:35:56,217.0
2024-02-15 13:35:57,217.0
2024-02-15 13:35:58,217.0
2024-02-15 13:35:59,216.0
2024-02-15 13:36:00,216.0
2024-02-15 13:36:01,216.0
2024-02-15 13:36:02,216.0
2024-02-15 13:36:03,215.0
2024-02-15 13:36:04,215.0
2024-02-15 13:36:05,215.0
2024-02-15 13:36:06,214.0
2024-02-15 13:36:07,214.0
2024-02-15 13:36:08,214.0
2024-02-15 13:36:09,214.0
2024-02-15 13:36:10,213.0
2024-02-15 13:36:11,213.0
2024-02-15 13:36:12,213.0
2024-02-15 13:36:13,213.0
2024-02-15 13:36:14,213.0
2024-02-15 13:36:15,213.0
2024-02-15 13:36:16,212.0
2024-02-15 13:36:17,212.0
2024-02-15 13:36:18,212.0
2024-02-15 13:36:19,211.0
2024-02-15 13:36:20,211.0
2024-02-15 13:36:21,211.0
2024-02-15 13:36:22,210.0
2024-02-15 13:36:23,210.0
2024-02-15 13:36:24,210.0
2024-02-15 13:36:25,209.0
2024-02-15 13:36:26,209.0
2024-02-15 13:36:27,209.0
2024-02-15 13:36:28,208.0
2024-02-15 13:36:29,208.0
2024-02-15 13:36:30,208.0
2024-02-15 13:36:31,209.0
2024-02-15 13:36:32,208.0
2024-02-15 13:36:33,212.0
2024-02-15 13:36:34,207.0
2024-02-15 13:36:35,206.0
2024-02-15 13:36:36,206.0
2024-02-15 13:36:37,206.0
2024-02-15 13:36:38,205.0
2024-02-15 13:36:39,205.0
2024-02-15 13:36:40,205.0
2024-02-15 13:36:41,204.0
2024-02-15 13:36:42,204.0
2024-02-15 13:36:43,204.0
2024-02-15 13:36:44,203.0
2024-02-15 13:36:45,203.0
2024-02-15 13:36:45,203.0
2024-02-15 13:36:46,203.0
2024-02-15 13:36:47,203.0
2024-02-15 13:36:48,202.0
2024-02-15 13:36:49,202.0
2024-02-15 13:36:50,202.0
2024-02-15 13:36:51,201.0
2024-02-15 13:36:52,201.0
2024-02-15 13:36:53,201.0
2024-02-15 13:36:54,200.0
2024-02-15 13:36:55,200.0
2024-02-15 13:36:56,199.0
2024-02-15 13:36:57,199.0
2024-02-15 13:36:58,199.0
2024-02-15 13:36:59,199.0
2024-02-15 13:37:00,198.0
2024-02-15 13:37:01,198.0
2024-02-15 13:37:02,198.0
2024-02-15 13:37:03,197.0
2024-02-15 13:37:04,197.0
2024-02-15 13:37:05,197.0
2024-02-15 13:37:06,197.0
2024-02-15 13:37:07,197.0
2024-02-15 13:37:08,197.0
2024-02-15 13:37:09,196.0
2024-02-15 13:37:10,196.0
2024-02-15 13:37:11,196.0
2024-02-15 13:37:12,196.0
2024-02-15 13:37:13,195.0
2024-02-15 13:37:14,195.0
2024-02-15 13:37:15,195.0
2024-02-15 13:37:16,194.0
2024-02-15 13:37:17,194.0
2024-02-15 13:37:18,194.0
2024-02-15 13:37:19,194.0
2024-02-15 13:37:20,193.0
2024-02-15 13:37:21,193.0
2024-02-15 13:37:22,192.0
2024-02-15 13:37:23,192.0
2024-02-15 13:37:24,192.0
2024-02-15 13:37:25,191.0
2024-02-15 13:37:26,191.0
2024-02-15 13:37:27,191.0
2024-02-15 13:37:28,191.0
2024-02-15 13:37:29,190.0
2024-02-15 13:37:30,190.0
2024-02-15 13:37:31,189.0
2024-02-15 13:37:32,189.0
2024-02-15 13:37:33,188.0
2024-02-15 13:37:34,188.0
2024-02-15 13:37:35,188.0
2024-02-15 13:37:36,187.0
2024-02-15 13:37:37,187.0
2024-02-15 13:37:38,186.0
2024-02-15 13:37:39,186.0
2024-02-15 13:37:40,186.0
2024-02-15 13:37:41,185.0
2024-02-15 13:37:42,185.0
2024-02-15 13:37:43,185.0
2024-02-15 13:37:44,184.0
2024-02-15 13:37:45,184.0
2024-02-15 13:37:46,184.0
2024-02-15 13:37:47,183.0
2024-02-15 13:37:48,183.0
2024-02-15 13:37:49,183.0
2024-02-15 13:37:50,182.0
2024-02-15 13:37:51,182.0
2024-02-15 13:37:52,182.0
2024-02-15 13:37:53,181.0
2024-02-15 13:37:54,181.0
2024-02-15 13:37:55,181.0
2024-02-15 13:37:56,180.0
2024-02-15 13:37:57,180.0
2024-02-15 13:37:58,180.0
2024-02-15 13:37:59,180.0
2024-02-15 13:38:00,179.0
2024-02-15 13:38:01,179.0
2024-02-15 13:38:02,179.0
2024-02-15 13:38:03,179.0
2024-02-15 13:38:04,178.0
2024-02-15 13:38:05,178.0
2024-02-15 13:38:06,178.0
2024-02-15 13:38:07,178.0
2024-02-15 13:38:08,177.0
2024-02-15 13:38:09,177.0
2024-02-15 13:38:10,177.0
2024-02-15 13:38:11,176.0
2024-02-15 13:38:12,176.0
2024-02-15 13:38:13,176.0
2024-02-15 13:38:14,175.0
2024-02-15 13:38:15,175.0
2024-02-15 13:38:16,175.0
2024-02-15 13:38:17,175.0
2024-02-15 13:38:18,174.0
2024-02-15 13:38:19,174.0
2024-02-15 13:38:20,174.0
2024-02-15 13:38:21,173.0
2024-02-15 13:38:22,173.0
2024-02-15 13:38:23,173.0
2024-02-15 13:38:24,172.0
2024-02-15 13:38:25,172.0
2024-02-15 13:38:26,172.0
2024-02-15 13:38:27,172.0
2024-02-15 13:38:28,171.0
2024-02-15 13:38:29,171.0
2024-02-15 13:38:30,171.0
2024-02-15 13:38:31,170.0
2024-02-15 13:38:32,170.0
2024-02-15 13:38:33,170.0
2024-02-15 13:38:34,169.0
2024-02-15 13:38:35,169.0
2024-02-15 13:38:36,169.0
2024-02-15 13:38:37,168.0
2024-02-15 13:38:38,168.0
2024-02-15 13:38:39,168.0
2024-02-15 13:38:40,168.0
2024-02-15 13:38:41,167.0
2024-02-15 13:38:42,167.0
2024-02-15 13:38:43,167.0
2024-02-15 13:38:44,167.0
2024-02-15 13:38:45,166.0
2024-02-15 13:38:46,166.0
2024-02-15 13:38:47,166.0
2024-02-15 13:38:48,165.0
2024-02-15 13:38:49,165.0
2024-02-15 13:38:50,165.0
2024-02-15 13:38:51,165.0
2024-02-15 13:38:52,164.0
2024-02-15 13:38:53,164.0
2024-02-15 13:38:54,164.0
2024-02-15 13:38:55,163.0
2024-02-15 13:38:56,163.0
2024-02-15 13:38:57,163.0
2024-02-15 13:38:58,163.0
2024-02-15 13:38:59,163.0
2024-02-15 13:39:00,162.0
2024-02-15 13:39:01,162.0
2024-02-15 13:39:02,162.0
2024-02-15 13:39:03,161.0
2024-02-15 13:39:04,161.0
2024-02-15 13:39:05,161.0
2024-02-15 13:39:06,161.0
2024-02-15 13:39:07,160.0
2024-02-15 13:39:08,160.0
2024-02-15 13:39:09,160.0
2024-02-15 13:39:10,160.0
2024-02-15 13:39:11,160.0
2024-02-15 13:39:12,159.0
2024-02-15 13:39:13,159.0
2024-02-15 13:39:14,159.0
2024-02-15 13:39:15,159.0
2024-02-15 13:39:16,158.0
2024-02-15 13:39:17,158.0
2024-02-15 13:39:18,158.0
2024-02-15 13:39:19,158.0
2024-02-15 13:39:20,157.0
2024-02-15 13:39:21,157.0
2024-02-15 13:39:22,157.0
2024-02-15 13:39:23,156.0
2024-02-15 13:39:24,156.0
2024-02-15 13:39:25,156.0
2024-02-15 13:39:26,156.0
2024-02-15 13:39:27,155.0
2024-02-15 13:39:28,155.0
2024-02-15 13:39:29,155.0
2024-02-15 13:39:30,155.0
2024-02-15 13:39:31,154.0
2024-02-15 13:39:32,154.0
2024-02-15 13:39:33,154.0
2024-02-15 13:39:34,153.0
2024-02-15 13:39:35,153.0
2024-02-15 13:39:36,153.0
2024-02-15 13:39:37,153.0
2024-02-15 13:39:38,152.0
2024-02-15 13:39:39,153.0
2024-02-15 13:39:40,152.0
2024-02-15 13:39:41,152.0
2024-02-15 13:39:42,152.0
2024-02-15 13:39:43,151.0
2024-02-15 13:39:44,151.0
2024-02-15 13:39:45,151.0
2024-02-15 13:39:46,151.0
2024-02-15 13:39:47,151.0
2024-02-15 13:39:48,150.0
2024-02-15 13:39:49,150.0
2024-02-15 13:39:50,150.0
2024-02-15 13:39:51,150.0
2024-02-15 13:39:52,149.0
2024-02-15 13:39:53,149.0
2024-02-15 13:39:54,149.0
2024-02-15 13:39:55,149.0
2024-02-15 13:39:56,148.0
2024-02-15 13:39:57,148.0
2024-02-15 13:39:58,148.0
2024-02-15 13:39:59,148.0
2024-02-15 13:40:00,148.0
2024-02-15 13:40:01,147.0
2024-02-15 13:40:02,147.0
2024-02-15 13:40:03,147.0
2024-02-15 13:40:04,147.0
2024-02-15 13:40:05,146.0
2024-02-15 13:40:06,146.0
2024-02-15 13:40:07,145.0
2024-02-15 13:40:08,145.0
2024-02-15 13:40:09,145.0
2024-02-15 13:40:10,146.0
2024-02-15 13:40:11,143.0
2024-02-15 13:40:12,126.0
2024-02-15 13:40:13,113.0
2024-02-15 13:40:14,103.0
2024-02-15 13:40:15,91.0
2024-02-15 13:40:16,82.0
2024-02-15 13:40:17,73.0
2024-02-15 13:40:18,68.0
2024-02-15 13:40:19,65.0
2024-02-15 13:40:20,62.0
2024-02-15 13:40:21,60.0
2024-02-15 13:40:21,60.0
2024-02-15 13:40:22,58.0
2024-02-15 13:40:23,56.0
2024-02-15 13:40:24,55.0
2024-02-15 13:40:25,53.0
2024-02-15 13:40:26,51.0
2024-02-15 13:40:27,50.0
2024-02-15 13:40:28,48.0
2024-02-15 13:40:29,47.0
2024-02-15 13:40:30,46.0
2024-02-15 13:40:31,44.0
2024-02-15 13:40:32,43.0
2024-02-15 13:40:33,42.0
